route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_url,ticketing_deep_link_id
mvv-60-E19-1,1,E19,Altdorf/Kleinfeld - Hauptbahnhof - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E20-1,1,E20,Nördl. Wolfgangsiedlung - Hauptbahnhof - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E21-1,1,E21,Ländtorplatz - Landshut/West - Am Alten Viehmarkt - Schulstraße,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E22-1,1,E22,Eugenbach - Nördl. Wolfgangsiedlung - Hauptbahnhof - Postplatz - Schulstraße,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E23-1,1,E23,Hauptbahnhof - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E25-1,1,E25,Auerweg - Nikolaschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E26-1,1,E26,Lainerbuckel - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E28-1,1,E28,Gündlkofen - Unterlenghart - Wirtschaftsschule - Hauptbahnhof - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E29-1,1,E29,Gündlkoferau - Ländtorplatz - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E30-1,1,E30,Kupfereck - Hofberg - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E31-1,1,E31,Hauptbahnhof - Realschule Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E32-1,1,E32,Moniberg - Altstadt - Bismarckplatz,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E33-1,1,E33,Münchnerau - Realschule - Hauptbahnhof - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E34-1,1,E34,Gündlkoferau - Realschule - Hauptbahnhof - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E37-1,1,E37,Hauptbahnhof - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E38-1,1,E38,Moniberg - Ländtorplatz - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E39-1,1,E39,Preisenberg - Kumhausen - Hauptbahnhof - Realschule Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E40-1,1,E40,Wolfsteinerau - Altstadt - Hauptbahnhof - Gymnasium Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E41-1,1,E41,Hauptbahnhof - Hochschule - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E42-1,1,E42,Hauptbahnhof - Hochschule - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E43-1,1,E43,Hauptbahnhof - Hochschule - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E50-1,1,E50,Realschule - Wirtschaftsschule - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E51-1,1,E51,Realschule Ergolding - Hauptbahnhof - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E52-1,1,E52,Auloh - Altstadt - Hauptbahnhof - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E53-1,1,E53,HLG - Hauptbahnhof - Altstadt - Auloh - Frauenberg - Wolfsteinerau,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E54-1,1,E54,Schulstraße - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E55-1,1,E55,Realschule Ergolding - Hauptbahnhof - Auloh,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E56-1,1,E56,Ergolding - Hauptbahnhof - Altstadt - Schulstraße,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E57-1,1,E57,HLG - Wirtschaftsschule - Hauptbahnhof - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E58-1,1,E58,Realschule Ergolding - Hauptbahnhof - Altstadt - Moniberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E59-1,1,E59,Realschule - Wirtschaftsschule - Hauptbahnhof - Preisenberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E60-1,1,E60,HLG - Hauptbahnhof - Altstadt - Auloh - Frauenberg - Wolfsteinerau,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E61-1,1,E61,Altstadt - Hofberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E62-1,1,E62,HLG - Kumhausen - Preisenberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E63-1,1,E63,HLG - Realschule - Piflas - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E64-1,1,E64,Wirtschaftsschule - Realschule - Ländtorplatz - Auloh,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E65-1,1,E65,HLG - Realschule - Campingplatz - Auwaldsiedlung,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E66-1,1,E66,Altstadt - Hauptbahnhof - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E67-1,1,E67,Realschule - Wirtschaftsschule - Hauptbahnhof - Ländtorplatz,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E68-1,1,E68,Schulstraße - Kumhausen - Preisenberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E69-1,1,E69,Am Alten Viehmarkt - Hauptbahnhof - Nördl. Wolfgangsiedlung,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E70-1,1,E70,HLG - Realschule - Wirtschaftsschule - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E71-1,1,E71,HLG - Realschule - Altstadt - Hofberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E72-1,1,E72,Schulstraße - Altstadt - Hauptbahnhof - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E73-1,1,E73,Altstadt - Birkenberg - Lainerbuckel,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E74-1,1,E74,Altstadt - Hauptbahnhof - Unterlenghart - Gündlkofen,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E75-1,1,E75,Bismarckplatz - Altstadt - Kumhausen,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E76-1,1,E76,Maximilianstraße - Hauptbahnhof - Realschule - Gündlkoferau,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E77-1,1,E77,Altstadt - Hauptbahnhof - Münchnerau,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E78-1,1,E78,Am Lurzenhof - Altstadt - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E79-1,1,E79,HLG - Altstadt - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E80-1,1,E80,Realschule - HLG - Ländtorplatz - Auloh (Frauenberg),3,005262,FFFFFF,,MVV_ticketing
mvv-60-E81-1,1,E81,HLG - Hauptbahnhof - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E82-1,1,E82,Ergolding - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E83-1,1,E83,Ergolding - Hauptbahnhof - Ländtorplatz,3,005262,FFFFFF,,MVV_ticketing
mvv-65-719-1,1,719,Dachau - Festwiese - Rathaus - Frühlingstraße - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65719___H_s25_1.pdf,MVV_ticketing
mvv-65-720-1,1,720,Dachau - Landratsamt - Klinikum - Rathaus - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65720___H_s25_1.pdf,MVV_ticketing
mvv-65-722-1,1,722,Dachau - Rathaus - Klinikum - Landratsamt - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65722___H_s25_1.pdf,MVV_ticketing
mvv-65-724-1,1,724,Dachau - Moosstraße - Stadtweiher - - Eschenrieder Straße - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65724___H_s25_1.pdf,MVV_ticketing
mvv-65-726-1,1,726,Dachau - KZ-Gedenkstätte - Saubachsiedlung,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65726___H_s25_1.pdf,MVV_ticketing
mvv-65-744-1,1,744,"Dachau - Dachau, Kräutergarten",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_65744___H_s25_1.pdf,MVV_ticketing
