origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Dnipro Holovny,Ivano-Frankivsk,InterCity,,,,,2026-03-16 14:35:00,2026-03-16 11:22:00,,back_on_track,BackOnTrack,Dnipro Holovny,Ivano-Frankivsk,,
Kramatorsk,Odesa Holovna,InterCity,,,,,2026-03-16 17:32:00,2026-03-16 13:04:00,,back_on_track,BackOnTrack,Kramatorsk,Odesa Holovna,,
Odesa Holovna,Kramatorsk,InterCity,,,,,2026-03-16 20:58:00,2026-03-16 16:45:00,,back_on_track,BackOnTrack,Odesa Holovna,Kramatorsk,,
Yasinia,Kryvyi Rih,InterCity,,,,,2026-03-16 13:28:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack,Yasinia,Kryvyi Rih,,
Kryvyi Rih,Yasinia,InterCity,,,,,2026-03-16 11:02:00,2026-03-16 10:06:00,,back_on_track,BackOnTrack,Kryvyi Rih,Yasinia,,
Kyiv Pasazhyrskyi,Yasinia,InterCity,,,,,2026-03-16 20:37:00,2026-03-16 13:25:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Yasinia,,
Yasinia,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 14:04:00,2026-03-16 07:47:00,,back_on_track,BackOnTrack,Yasinia,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Chişinău,InterCity,,,47.01287,28.86019,2026-03-16 18:06:00,2026-03-16 11:53:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Chişinău,,
Chişinău,Kyiv Pasazhyrskyi,InterCity,47.01287,28.86019,,,2026-03-16 17:42:00,2026-03-16 11:17:00,,back_on_track,BackOnTrack,Chişinău,Kyiv Pasazhyrskyi,,
Wien Westbf,Kyiv Pasazhyrskyi,InterCity,48.1968,16.3377,,,2026-03-16 18:30:00,2026-03-16 16:58:00,,back_on_track,BackOnTrack,Wien Westbf,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Wien Hbf,InterCity,,,48.1851,16.37711,2026-03-16 13:05:00,2026-03-16 08:53:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Wien Hbf,,
Helsinki / Helsingfors,Kemijärvi,InterCity,,,66.72411,27.40363,2026-03-16 19:29:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack,Helsinki / Helsingfors,Kemijärvi,,
Kemijärvi,Helsinki / Helsingfors,InterCity,66.72411,27.40363,,,2026-03-16 19:00:00,2026-03-16 09:15:00,,back_on_track,BackOnTrack,Kemijärvi,Helsinki / Helsingfors,,
Rovaniemi,Helsinki / Helsingfors,InterCity,66.49809,25.70537,,,2026-03-16 17:52:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack,Rovaniemi,Helsinki / Helsingfors,,
Helsinki / Helsingfors,Rovaniemi,InterCity,,,66.49809,25.70537,2026-03-16 23:13:00,2026-03-16 11:03:00,,back_on_track,BackOnTrack,Helsinki / Helsingfors,Rovaniemi,,
Rovaniemi,Turku satama / Åbo hamn,InterCity,66.49809,25.70537,,,2026-03-16 17:52:00,2026-03-16 07:52:00,,back_on_track,BackOnTrack,Rovaniemi,Turku satama / Åbo hamn,,
Turku satama / Åbo hamn,Rovaniemi,InterCity,,,66.49809,25.70537,2026-03-16 20:20:00,2026-03-16 10:59:00,,back_on_track,BackOnTrack,Turku satama / Åbo hamn,Rovaniemi,,
Helsinki / Helsingfors,Kolari,InterCity,,,67.34896,23.83575,2026-03-16 20:24:00,2026-03-16 10:55:00,,back_on_track,BackOnTrack,Helsinki / Helsingfors,Kolari,,
Helsinki / Helsingfors,Kolari,InterCity,,,67.34896,23.83575,2026-03-16 20:24:00,2026-03-16 10:55:00,,back_on_track,BackOnTrack,Helsinki / Helsingfors,Kolari,,
Kolari,Helsinki / Helsingfors,InterCity,67.34896,23.83575,,,2026-03-16 19:42:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack,Kolari,Helsinki / Helsingfors,,
Kolari,Helsinki / Helsingfors,InterCity,67.34896,23.83575,,,2026-03-16 19:42:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack,Kolari,Helsinki / Helsingfors,,
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Oslo S,Bergen,304.664381805284,0.2687139847522605
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Oslo S,Bergen,304.664381805284,0.2687139847522605
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Oslo S,Bergen,304.664381805284,0.2687139847522605
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Oslo S,Bergen,304.664381805284,0.2687139847522605
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack,Bergen,Oslo S,304.664381805284,0.2687139847522605
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack,Bergen,Oslo S,304.664381805284,0.2687139847522605
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack,Bergen,Oslo S,304.664381805284,0.2687139847522605
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack,Bergen,Oslo S,304.664381805284,0.2687139847522605
Zemun,Bar,InterCity,44.85313,20.3687,42.08724,19.10525,2026-03-16 19:35:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Zemun,Bar,324.00076837130325,33.72070396901176
Zemun,Bar,InterCity,44.85313,20.3687,42.08724,19.10525,2026-03-16 19:35:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Zemun,Bar,324.00076837130325,33.72070396901176
Bar,Zemun,InterCity,42.08724,19.10525,44.85313,20.3687,2026-03-16 20:10:00,2026-03-16 07:25:00,,back_on_track,BackOnTrack,Bar,Zemun,324.00076837130325,16.86035198450588
Bar,Zemun,InterCity,42.08724,19.10525,44.85313,20.3687,2026-03-16 20:10:00,2026-03-16 07:25:00,,back_on_track,BackOnTrack,Bar,Zemun,324.00076837130325,16.86035198450588
Humenné,Bratislava hl.st.,InterCity,48.93017,21.90117,48.15891,17.10647,2026-03-16 21:51:00,2026-03-16 05:33:00,,back_on_track,BackOnTrack,Humenné,Bratislava hl.st.,363.1634335745456,8.968684155556979
Humenné,Bratislava hl.st.,InterCity,48.93017,21.90117,48.15891,17.10647,2026-03-16 21:51:00,2026-03-16 05:33:00,,back_on_track,BackOnTrack,Humenné,Bratislava hl.st.,363.1634335745456,8.968684155556979
Bratislava hl.st.,Humenné,InterCity,48.15891,17.10647,48.93017,21.90117,2026-03-16 22:55:00,2026-03-16 07:29:00,,back_on_track,BackOnTrack,Bratislava hl.st.,Humenné,363.1634335745456,8.968684155556979
Bratislava hl.st.,Humenné,InterCity,48.15891,17.10647,48.93017,21.90117,2026-03-16 22:55:00,2026-03-16 07:29:00,,back_on_track,BackOnTrack,Bratislava hl.st.,Humenné,363.1634335745456,8.968684155556979
Humenné,Praha hl.n.,EuroNight,48.93017,21.90117,50.08321,14.43531,2026-03-16 19:31:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack,Humenné,Praha hl.n.,553.8529281142767,13.67795191271018
Humenné,Praha hl.n.,EuroNight,48.93017,21.90117,50.08321,14.43531,2026-03-16 19:31:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack,Humenné,Praha hl.n.,553.8529281142767,13.67795191271018
Praha hl.n.,Humenné,EuroNight,50.08321,14.43531,48.93017,21.90117,2026-03-16 22:16:00,2026-03-16 10:29:00,,back_on_track,BackOnTrack,Praha hl.n.,Humenné,553.8529281142767,37.61436775995299
Praha hl.n.,Humenné,EuroNight,50.08321,14.43531,48.93017,21.90117,2026-03-16 22:16:00,2026-03-16 10:29:00,,back_on_track,BackOnTrack,Praha hl.n.,Humenné,553.8529281142767,37.61436775995299
Split,Bratislava Nové Mesto,EuroNight,43.50489,16.44279,48.17193,17.14648,2026-03-16 17:29:00,2026-03-16 11:00:00,,back_on_track,BackOnTrack,Split,Bratislava Nové Mesto,521.7998892278248,53.846617768976145
Split,Bratislava Nové Mesto,EuroNight,43.50489,16.44279,48.17193,17.14648,2026-03-16 17:29:00,2026-03-16 11:00:00,,back_on_track,BackOnTrack,Split,Bratislava Nové Mesto,521.7998892278248,53.846617768976145
Bratislava Nové Mesto,Split,EuroNight,48.17193,17.14648,43.50489,16.44279,2026-03-16 15:26:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Bratislava Nové Mesto,Split,521.7998892278248,12.886370064370363
Bratislava Nové Mesto,Split,EuroNight,48.17193,17.14648,43.50489,16.44279,2026-03-16 15:26:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Bratislava Nové Mesto,Split,521.7998892278248,12.886370064370363
