origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,trip_count_corridor,trip_count_origin,service_share,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Gare de Flers,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,1.6847039354532924,82.62908507008417,80.94438113463087,1,212.23279610144778,48.7447856,-0.5732157,48.8411711,2.3205138,Gare de Flers,Gare de Paris Montparnasse Hall 1 - 2,31.0,80.0,0.3875,155284.0,14432.0,68925312.0,2103778.0
Gare de Flers,Gare de Paris Montparnasse Vaugirard,EuroNight,1.6847039354532924,82.62908507008417,80.94438113463087,1,212.23279610144778,48.7447856,-0.5732157,48.8411711,2.3205138,Gare de Flers,Gare de Paris Montparnasse Vaugirard,2.0,80.0,0.025,155284.0,14432.0,68925312.0,2103778.0
Gare de Flers,Gare de Verneuil-sur-Avre,EuroNight,0.8744731114026402,68.3404405132149,67.46596740181226,1,110.16290141126734,48.7447856,-0.5732157,48.7424865,0.9291927,Gare de Flers,Gare de Verneuil-sur-Avre,38.0,80.0,0.475,155284.0,14432.0,28711.0,836.0
Gare de Flers,Gare de Versailles Chantiers,EuroNight,1.5765687320028305,78.63773405408598,77.06116532208316,1,198.61032149191615,48.7447856,-0.5732157,48.795829,2.1358823,Gare de Flers,Gare de Versailles Chantiers,7.0,80.0,0.0875,155284.0,14432.0,24372929.0,84095.0
Gare de Folligny,Gare de Argentan,EuroNight,0.8077385448342994,74.66990487250939,73.8621663276751,1,101.75592653493315,48.8299473,-1.407223,48.7385458,-0.0252909,Gare de Folligny,Gare de Argentan,12.0,43.0,0.27906976744186046,440344.0,1119.0,398579.0,13527.0
Gare de Folligny,Gare de Dreux,EuroNight,1.6176450398854807,86.7220231911997,85.10437815131422,1,203.78496345244147,48.8299473,-1.407223,48.731493,1.3701634,Gare de Folligny,Gare de Dreux,10.0,43.0,0.23255813953488372,440344.0,1119.0,28711.0,31543.0
Gare de Folligny,Gare de L'Aigle,EuroNight,1.179991225987604,104.68179304108492,103.50180181509731,1,148.650948096196,48.8299473,-1.407223,48.7662297,0.620014,Gare de Folligny,Gare de L'Aigle,10.0,43.0,0.23255813953488372,440344.0,1119.0,213643.0,7663.0
Gare de Folligny,Gare de Nonancourt,EuroNight,1.5122780872800954,82.9429786497773,81.43070056249721,1,190.5112228873892,48.8299473,-1.407223,48.7757617,1.1928376,Gare de Folligny,Gare de Nonancourt,2.0,43.0,0.046511627906976744,440344.0,1119.0,11803.0,2321.0
Gare de Folligny,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,2.1655841495269534,111.23591867661973,109.07033452709278,1,272.81231412534055,48.8299473,-1.407223,48.8411711,2.3205138,Gare de Folligny,Gare de Paris Montparnasse Hall 1 - 2,10.0,43.0,0.23255813953488372,440344.0,1119.0,68925312.0,2103778.0
Gare de Folligny,Gare de Sainte-Gauburge,EuroNight,1.072253989528112,104.68179304108492,103.60953905155681,1,135.0786079022565,48.8299473,-1.407223,48.7172834,0.4281636,Gare de Folligny,Gare de Sainte-Gauburge,2.0,43.0,0.046511627906976744,440344.0,1119.0,1370.0,75580.0
Gare de Folligny,Gare de Surdon,EuroNight,0.9090007571587007,74.66990487250939,73.7609041153507,1,114.51256703939288,48.8299473,-1.407223,48.6647706,0.1344098,Gare de Folligny,Gare de Surdon,7.0,43.0,0.16279069767441862,440344.0,1119.0,92366.0,75580.0
Gare de Folligny,Gare de Verneuil-sur-Avre,EuroNight,1.3609082243219992,114.81243167090511,113.45152344658311,1,171.44220513000744,48.8299473,-1.407223,48.7424865,0.9291927,Gare de Folligny,Gare de Verneuil-sur-Avre,10.0,43.0,0.23255813953488372,440344.0,1119.0,28711.0,836.0
Gare de Folligny,Gare de Versailles Chantiers,EuroNight,2.059474559247537,107.1370316296732,105.07755707042567,1,259.44501880165495,48.8299473,-1.407223,48.795829,2.1358823,Gare de Folligny,Gare de Versailles Chantiers,5.0,43.0,0.11627906976744186,440344.0,1119.0,24372929.0,84095.0
Gare de Fougeré,Gare de Langeais,Train Longue Distance,1.1467115527495395,97.23523730973017,96.08852575698063,1,144.45849744892158,46.6653633,-1.2321027,47.3240248,0.4097404,Gare de Fougeré,Gare de Langeais,6.0,34.0,0.17647058823529413,1548.0,1240.0,307322.0,4367.0
Gare de Fougeré,Gare de Saumur,Train Longue Distance,0.8790069176645803,73.13083549272511,72.25182857506053,1,110.73405362365588,46.6653633,-1.2321027,47.2689958,-0.0714032,Gare de Fougeré,Gare de Saumur,6.0,34.0,0.17647058823529413,1548.0,1240.0,966833.0,26241.0
Gare de Fougeré,Gare de Tours,Train Longue Distance,1.322942825728721,114.83235800194888,113.50941517622016,1,166.6594640625751,46.6653633,-1.2321027,47.3898771,0.6928408,Gare de Fougeré,Gare de Tours,6.0,34.0,0.17647058823529413,1548.0,1240.0,7013155.0,139259.0
Gare de Frénouville - Cagny,Gare de Évreux Normandie,Train Longue Distance,0.8223308410429581,66.34130240283702,65.51897156179406,1,103.59421025988387,49.1411537,-0.26041,49.0187469,1.1496289,Gare de Frénouville - Cagny,Gare de Évreux Normandie,2.0,60.0,0.03333333333333333,25986.0,2050.0,89813.0,49360.0
Gare de Gazeran,Gare de Champagné,Train Longue Distance,0.998306209051972,85.45089700896287,84.4525907999109,1,125.76293890803376,48.625821,1.7718286,48.0197494,0.3356649,Gare de Gazeran,Gare de Champagné,3.0,11.0,0.2727272727272727,370917.0,1492.0,203396.0,3666.0
Gare de Gazeran,Gare de Connerré - Beillé,Train Longue Distance,0.897543964754949,,,0,113.06928253400719,48.625821,1.7718286,48.0737072,0.4869016,Gare de Gazeran,Gare de Connerré - Beillé,3.0,11.0,0.2727272727272727,370917.0,1492.0,109988.0,2780.0
Gare de Gazeran,Gare de Le Mans,Train Longue Distance,1.0811263756751772,85.45089700896287,84.36977063328769,1,136.196318427208,48.625821,1.7718286,47.9956159,0.1926141,Gare de Gazeran,Gare de Le Mans,3.0,11.0,0.2727272727272727,370917.0,1492.0,5440432.0,146249.0
Gare de Gazeran,Gare de Montfort-le-Gesnois,Train Longue Distance,0.9533777538579787,85.45089700896287,84.49751925510489,1,120.10301761879299,48.625821,1.7718286,48.0405728,0.4062319,Gare de Gazeran,Gare de Montfort-le-Gesnois,3.0,11.0,0.2727272727272727,370917.0,1492.0,19174.0,2939.0
Gare de Gazeran,Gare de Saint-Mars-la-Brière,Train Longue Distance,0.9792141792067056,85.45089700896287,84.47168282975616,1,123.35779531452577,48.625821,1.7718286,48.0285279,0.3657048,Gare de Gazeran,Gare de Saint-Mars-la-Brière,3.0,11.0,0.2727272727272727,370917.0,1492.0,6668.0,2681.0
Gare de Gazeran,Gare de Sceaux - Boëssé,Train Longue Distance,0.8320217154373513,,,0,104.81503091929343,48.625821,1.7718286,48.1222299,0.5722332,Gare de Gazeran,Gare de Sceaux - Boëssé,3.0,11.0,0.2727272727272727,370917.0,1492.0,7637.0,20884.0
Gare de Granville,Gare de Argentan,EuroNight,0.9127510650960633,74.66990487250939,73.75715380741333,1,114.98501701890441,48.8383212,-1.5875472,48.7385458,-0.0252909,Gare de Granville,Gare de Argentan,45.0,145.0,0.3103448275862069,375919.0,12510.0,398579.0,13527.0
Gare de Granville,Gare de Dreux,EuroNight,1.7226106481391787,86.7220231911997,84.99941254306052,1,217.00814413443925,48.8383212,-1.5875472,48.731493,1.3701634,Gare de Granville,Gare de Dreux,32.0,145.0,0.2206896551724138,375919.0,12510.0,28711.0,31543.0
Gare de Granville,Gare de L'Aigle,EuroNight,1.284954230366499,104.68179304108492,103.39683881071842,1,161.87380075163756,48.8383212,-1.5875472,48.7662297,0.620014,Gare de Granville,Gare de L'Aigle,43.0,145.0,0.296551724137931,375919.0,12510.0,213643.0,7663.0
Gare de Granville,Gare de Nonancourt,EuroNight,1.6171481326302108,82.9429786497773,81.3258305171471,1,203.72236490680407,48.8383212,-1.5875472,48.7757617,1.1928376,Gare de Granville,Gare de Nonancourt,4.0,145.0,0.027586206896551724,375919.0,12510.0,11803.0,2321.0
Gare de Granville,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,2.2701067100920853,111.23591867661973,108.96581196652765,1,285.97968129151997,48.8383212,-1.5875472,48.8411711,2.3205138,Gare de Granville,Gare de Paris Montparnasse Hall 1 - 2,31.0,145.0,0.21379310344827587,375919.0,12510.0,68925312.0,2103778.0
Gare de Granville,Gare de Paris Montparnasse Vaugirard,EuroNight,2.2701067100920853,111.23591867661973,108.96581196652765,1,285.97968129151997,48.8383212,-1.5875472,48.8411711,2.3205138,Gare de Granville,Gare de Paris Montparnasse Vaugirard,2.0,145.0,0.013793103448275862,375919.0,12510.0,68925312.0,2103778.0
Gare de Granville,Gare de Sainte-Gauburge,EuroNight,1.1772798625115761,104.68179304108492,103.50451317857333,1,148.30938051292216,48.8383212,-1.5875472,48.7172834,0.4281636,Gare de Granville,Gare de Sainte-Gauburge,4.0,145.0,0.027586206896551724,375919.0,12510.0,1370.0,75580.0
Gare de Granville,Gare de Surdon,EuroNight,1.0137344318540047,74.66990487250939,73.65617044065539,1,127.70652958604241,48.8383212,-1.5875472,48.6647706,0.1344098,Gare de Granville,Gare de Surdon,33.0,145.0,0.22758620689655173,375919.0,12510.0,92366.0,75580.0
Gare de Granville,Gare de Verneuil-sur-Avre,EuroNight,1.4658936594457823,114.81243167090511,113.34653801145933,1,184.6678835280653,48.8383212,-1.5875472,48.7424865,0.9291927,Gare de Granville,Gare de Verneuil-sur-Avre,38.0,145.0,0.2620689655172414,375919.0,12510.0,28711.0,836.0
Gare de Granville,Gare de Versailles Chantiers,EuroNight,2.1641826631389582,107.1370316296732,104.97284896653424,1,272.63576003262256,48.8383212,-1.5875472,48.795829,2.1358823,Gare de Granville,Gare de Versailles Chantiers,7.0,145.0,0.04827586206896552,375919.0,12510.0,24372929.0,84095.0
Gare de Guingamp,Gare de Brest,EuroNight,0.7963133750812257,68.54838722413638,67.75207384905515,1,100.31662573459633,48.555661,-3.143343,48.3876203,-4.4803058,Gare de Guingamp,Gare de Brest,42.0,283.0,0.14840989399293286,1070109.0,7111.0,2777923.0,142346.0
Gare de Guingamp,Gare de Rennes,EuroNight,0.9507894617727186,76.97508735739173,76.02429789561901,1,119.77695411598873,48.555661,-3.143343,48.1035178,-1.6727439,Gare de Guingamp,Gare de Rennes,47.0,283.0,0.16607773851590105,1070109.0,7111.0,15689647.0,230890.0
Gare de Hennebont,Gare de Nantes,Train Longue Distance Nuit,1.1594634156341321,98.29299430590828,97.13353089027414,1,146.06493016303,47.7991298,-3.2857957,47.2174913,-1.542077,Gare de Hennebont,Gare de Nantes,27.0,208.0,0.12980769230769232,192338.0,15910.0,17553626.0,327734.0
Gare de Hennebont,Gare de Rennes,EuroNight,0.9907009549788334,84.45162352981112,83.46092257483228,1,124.80485701421433,47.7991298,-3.2857957,48.1035178,-1.6727439,Gare de Hennebont,Gare de Rennes,39.0,208.0,0.1875,192338.0,15910.0,15689647.0,230890.0
Gare de Hennebont,Gare de Savenay,Train Longue Distance Nuit,0.8847676763055837,72.85265199676722,71.96788432046164,1,111.45977277722142,47.7991298,-3.2857957,47.3586008,-1.951011,Gare de Hennebont,Gare de Savenay,17.0,208.0,0.08173076923076923,192338.0,15910.0,38477.0,9543.0
Gare de Ingrandes,Gare de Le Mans,Train Longue Distance Nuit,0.841650675930353,65.59199348447531,64.75034280854496,1,106.02805189346851,47.4059297,-0.9208318,47.9956159,0.1926141,Gare de Ingrandes,Gare de Le Mans,4.0,114.0,0.03508771929824561,,1709.0,5440432.0,146249.0
Gare de Jouy,Gare de Champagné,Train Longue Distance,0.8383318456725937,79.4212658637817,78.5829340181091,1,105.60995788266486,48.5102492,1.5574626,48.0197494,0.3356649,Gare de Jouy,Gare de Champagné,3.0,11.0,0.2727272727272727,124677.0,1988.0,203396.0,3666.0
Gare de Jouy,Gare de Le Mans,Train Longue Distance,0.9218137192030711,79.4212658637817,78.49945214457863,1,116.12669680058843,48.5102492,1.5574626,47.9956159,0.1926141,Gare de Jouy,Gare de Le Mans,3.0,11.0,0.2727272727272727,124677.0,1988.0,5440432.0,146249.0
Gare de Jouy,Gare de Saint-Mars-la-Brière,Train Longue Distance,0.8191687795168351,79.4212658637817,78.60209708426487,1,103.1958653964267,48.5102492,1.5574626,48.0285279,0.3657048,Gare de Jouy,Gare de Saint-Mars-la-Brière,3.0,11.0,0.2727272727272727,124677.0,1988.0,6668.0,2681.0
Gare de L'Aigle,Gare de Folligny,EuroNight,1.179991225987604,104.68179304108492,103.50180181509731,1,148.650948096196,48.7662297,0.620014,48.8299473,-1.407223,Gare de L'Aigle,Gare de Folligny,12.0,100.0,0.12,213643.0,7663.0,440344.0,1119.0
Gare de L'Aigle,Gare de Granville,EuroNight,1.284954230366499,104.68179304108492,103.39683881071842,1,161.87380075163756,48.7662297,0.620014,48.8383212,-1.5875472,Gare de L'Aigle,Gare de Granville,35.0,100.0,0.35,213643.0,7663.0,375919.0,12510.0
Gare de L'Aigle,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,0.9907913359314382,72.72158947250028,71.73079813656885,1,124.81624287370096,48.7662297,0.620014,48.8411711,2.3205138,Gare de L'Aigle,Gare de Paris Montparnasse Hall 1 - 2,39.0,100.0,0.39,213643.0,7663.0,68925312.0,2103778.0
Gare de L'Aigle,Gare de Paris Montparnasse Vaugirard,EuroNight,0.9907913359314382,72.72158947250028,71.73079813656885,1,124.81624287370096,48.7662297,0.620014,48.8411711,2.3205138,Gare de L'Aigle,Gare de Paris Montparnasse Vaugirard,6.0,100.0,0.06,213643.0,7663.0,68925312.0,2103778.0
Gare de L'Aigle,Gare de Versailles Chantiers,EuroNight,0.8820350943724375,66.425137681289,65.54310258691656,1,111.115532170879,48.7662297,0.620014,48.795829,2.1358823,Gare de L'Aigle,Gare de Versailles Chantiers,10.0,100.0,0.1,213643.0,7663.0,24372929.0,84095.0
Gare de L'Aigle,Gare de Villedieu-les-Poêles,EuroNight,1.0745816245165825,97.22258822614461,96.14800660162803,1,135.37183478414997,48.7662297,0.620014,48.8341501,-1.2254182,Gare de L'Aigle,Gare de Villedieu-les-Poêles,35.0,100.0,0.35,213643.0,7663.0,89813.0,535.0
Gare de L'Aigle,Gare de Vire,EuroNight,0.8765206494342831,,,0,110.42084271029013,48.7662297,0.620014,48.8463297,-0.8828841,Gare de L'Aigle,Gare de Vire,35.0,100.0,0.35,213643.0,7663.0,100571.0,1225.0
Gare de La Baule les Pins,Gare de Amboise,Train Longue Distance,2.00482555485852,100.0455096013167,98.04068404645818,1,252.5605385309297,47.2834533,-2.3648905,47.4214655,0.9817614,Gare de La Baule les Pins,Gare de Amboise,7.0,152.0,0.046052631578947366,27557.0,75580.0,855042.0,12937.0
Gare de La Baule les Pins,Gare de Angers Saint-Laud,Train Longue Distance,1.092542666925655,88.91481603847376,87.8222733715481,1,137.6345007464922,47.2834533,-2.3648905,47.4646464,-0.5567748,Gare de La Baule les Pins,Gare de Angers Saint-Laud,11.0,152.0,0.07236842105263158,27557.0,75580.0,7116373.0,159022.0
Gare de La Baule les Pins,Gare de Beaugency,Train Longue Distance,2.417909324497887,120.56229889667506,118.14438957217718,1,304.59931021641313,47.2834533,-2.3648905,47.7784038,1.6259389,Gare de La Baule les Pins,Gare de Beaugency,7.0,152.0,0.046052631578947366,27557.0,75580.0,531504.0,8024.0
Gare de La Baule les Pins,Gare de Blois - Chambord,Train Longue Distance,2.218214156976389,108.99968206914752,106.78146791217114,1,279.4424485986885,47.2834533,-2.3648905,47.5854518,1.3237539,Gare de La Baule les Pins,Gare de Blois - Chambord,7.0,152.0,0.046052631578947366,27557.0,75580.0,203396.0,47219.0
Gare de La Baule les Pins,Gare de Le Mans,Train Longue Distance,1.6457021187970506,82.4402280106919,80.79452589189485,1,207.3194909041384,47.2834533,-2.3648905,47.9956159,0.1926141,Gare de La Baule les Pins,Gare de Le Mans,2.0,152.0,0.013157894736842105,27557.0,75580.0,5440432.0,146249.0
Gare de La Baule les Pins,Gare de Mer,Train Longue Distance,2.3383944596283643,120.56229889667506,118.2239044370467,1,294.5823204369318,47.2834533,-2.3648905,47.7058923,1.5063578,Gare de La Baule les Pins,Gare de Mer,7.0,152.0,0.046052631578947366,27557.0,75580.0,336887.0,6250.0
Gare de La Baule les Pins,Gare de Meung-sur-Loire,Train Longue Distance,2.463907575025651,122.34695171943295,119.88304414440731,1,310.3940003811604,47.2834533,-2.3648905,47.8299537,1.6919208,Gare de La Baule les Pins,Gare de Meung-sur-Loire,7.0,152.0,0.046052631578947366,27557.0,75580.0,466159.0,6670.0
Gare de La Baule les Pins,Gare de Onzain - Chaumont-sur-Loire,Train Longue Distance,2.1298282307897125,108.99968206914752,106.86985383835781,1,268.3079151914478,47.2834533,-2.3648905,47.4920275,1.1860922,Gare de La Baule les Pins,Gare de Onzain - Chaumont-sur-Loire,7.0,152.0,0.046052631578947366,27557.0,75580.0,278696.0,75580.0
Gare de La Baule les Pins,Gare de Orléans,Train Longue Distance,2.599846990191646,108.12201520054764,105.52216821035599,1,327.51914716448044,47.2834533,-2.3648905,47.907891,1.9042468,Gare de La Baule les Pins,Gare de Orléans,7.0,152.0,0.046052631578947366,27557.0,75580.0,5221422.0,116357.0
Gare de La Baule les Pins,Gare de Sablé-sur-Sarthe,Train Longue Distance,1.3016844166689288,94.8629081983585,93.56122378168956,1,163.98140799558186,47.2834533,-2.3648905,47.8417564,-0.3419969,Gare de La Baule les Pins,Gare de Sablé-sur-Sarthe,2.0,152.0,0.013157894736842105,27557.0,75580.0,662172.0,12326.0
Gare de La Baule les Pins,Gare de Saint-Pierre-des-Corps,Train Longue Distance,1.8495833606671102,93.52763600767815,91.67805264701104,1,233.00369874869114,47.2834533,-2.3648905,47.3861437,0.7235445,Gare de La Baule les Pins,Gare de Saint-Pierre-des-Corps,7.0,152.0,0.046052631578947366,27557.0,75580.0,4356356.0,15898.0
Gare de La Baule les Pins,Gare de Saumur,Train Longue Distance,1.3734810522671361,108.0169586614439,106.64347760917676,1,173.02608368192696,47.2834533,-2.3648905,47.2689958,-0.0714032,Gare de La Baule les Pins,Gare de Saumur,9.0,152.0,0.05921052631578947,27557.0,75580.0,966833.0,26241.0
Gare de La Baule les Pins,Gare de Tours,Train Longue Distance,1.8313438692996076,93.52763600767815,91.69629213837855,1,230.70595481224586,47.2834533,-2.3648905,47.3898771,0.6928408,Gare de La Baule les Pins,Gare de Tours,9.0,152.0,0.05921052631578947,27557.0,75580.0,7013155.0,139259.0
Gare de La Baule-Escoublac,Gare de Amboise,Train Longue Distance,2.0189818170970577,100.0455096013167,98.02652778421964,1,254.34389230247638,47.2884613,-2.389211,47.4214655,0.9817614,Gare de La Baule-Escoublac,Gare de Amboise,7.0,152.0,0.046052631578947366,27557.0,16912.0,855042.0,12937.0
Gare de La Baule-Escoublac,Gare de Angers Saint-Laud,Train Longue Distance,1.1062432436842204,88.91481603847376,87.80857279478954,1,139.3604489398111,47.2884613,-2.389211,47.4646464,-0.5567748,Gare de La Baule-Escoublac,Gare de Angers Saint-Laud,11.0,152.0,0.07236842105263158,27557.0,16912.0,7116373.0,159022.0
Gare de La Baule-Escoublac,Gare de Beaugency,Train Longue Distance,2.4312596090294356,120.56229889667506,118.13103928764562,1,306.28112988529045,47.2884613,-2.389211,47.7784038,1.6259389,Gare de La Baule-Escoublac,Gare de Beaugency,7.0,152.0,0.046052631578947366,27557.0,16912.0,531504.0,8024.0
Gare de La Baule-Escoublac,Gare de Blois - Chambord,Train Longue Distance,2.2319985112283485,108.99968206914752,106.76768355791917,1,281.1789507720268,47.2884613,-2.389211,47.5854518,1.3237539,Gare de La Baule-Escoublac,Gare de Blois - Chambord,7.0,152.0,0.046052631578947366,27557.0,16912.0,203396.0,47219.0
Gare de La Baule-Escoublac,Gare de Le Mans,Train Longue Distance,1.6573392068679285,82.4402280106919,80.78288880382397,1,208.785488393541,47.2884613,-2.389211,47.9956159,0.1926141,Gare de La Baule-Escoublac,Gare de Le Mans,2.0,152.0,0.013157894736842105,27557.0,16912.0,5440432.0,146249.0
Gare de La Baule-Escoublac,Gare de Mer,Train Longue Distance,2.3519042793137883,120.56229889667506,118.21039461736127,1,296.284237756839,47.2884613,-2.389211,47.7058923,1.5063578,Gare de La Baule-Escoublac,Gare de Mer,7.0,152.0,0.046052631578947366,27557.0,16912.0,336887.0,6250.0
Gare de La Baule-Escoublac,Gare de Meung-sur-Loire,Train Longue Distance,2.477140946302618,122.34695171943295,119.86981077313034,1,312.0610917488811,47.2884613,-2.389211,47.8299537,1.6919208,Gare de La Baule-Escoublac,Gare de Meung-sur-Loire,7.0,152.0,0.046052631578947366,27557.0,16912.0,466159.0,6670.0
Gare de La Baule-Escoublac,Gare de Onzain - Chaumont-sur-Loire,Train Longue Distance,2.143828263422603,108.99968206914752,106.85585380572492,1,270.0715877327542,47.2884613,-2.389211,47.4920275,1.1860922,Gare de La Baule-Escoublac,Gare de Onzain - Chaumont-sur-Loire,7.0,152.0,0.046052631578947366,27557.0,16912.0,278696.0,75580.0
Gare de La Baule-Escoublac,Gare de Orléans,Train Longue Distance,2.6129432021715324,108.12201520054764,105.5090719983761,1,329.16895970918773,47.2884613,-2.389211,47.907891,1.9042468,Gare de La Baule-Escoublac,Gare de Orléans,7.0,152.0,0.046052631578947366,27557.0,16912.0,5221422.0,116357.0
Gare de La Baule-Escoublac,Gare de Sablé-sur-Sarthe,Train Longue Distance,1.3133980086244628,94.8629081983585,93.54951018973404,1,165.45704316256774,47.2884613,-2.389211,47.8417564,-0.3419969,Gare de La Baule-Escoublac,Gare de Sablé-sur-Sarthe,2.0,152.0,0.013157894736842105,27557.0,16912.0,662172.0,12326.0
