dep_name,arr_name,dep_city,arr_city,distance_km,is_long_distance
Esslingen (N) Gleis 5,München Hbf Gleis 14,Esslingen (N) Gleis 5,München Hbf Gleis 14,179.28629022217248,true
Esslingen (N) Gleis 5,Nonnenhorn,Esslingen (N) Gleis 5,Nonnenhorn,131.41454689086078,true
Esslingen (N) Gleis 5,Paris Gare de l'Est,Esslingen (N) Gleis 5,Paris Gare de l'Est,508.30366643699745,true
Esslingen (N) Gleis 5,Ravensburg Bahnhof,Esslingen (N) Gleis 5,Ravensburg Bahnhof,108.4785150870255,true
Esslingen (N) Gleis 5,Strasbourg Gare Centrale,Esslingen (N) Gleis 5,Strasbourg Gare Centrale,116.32412891434346,true
Esslingen (N) Gleis 5,Wasserburg (Bodensee),Esslingen (N) Gleis 5,Wasserburg (Bodensee),132.14688490925818,true
Finninger Straße,Altstädten (Allgäu),Finninger Straße,Altstädten (Allgäu),102.13565104656583,true
Finninger Straße,Fischen,Finninger Straße,Fischen,105.54241382010416,true
Finninger Straße,Langenwang (Schwab),Finninger Straße,Langenwang (Schwab),107.75237801881818,true
Finninger Straße,Oberstdorf,Finninger Straße,Oberstdorf,110.53046953817405,true
Fischen,Ulm Hbf,Fischen,Ulm Hbf,107.07423881421283,true
Fort William / An Gearasdan,London Euston,Fort William / An Gearasdan,London Euston,,
Freilassing,Altona,Freilassing,Altona,670.4955942836441,true
Freilassing,"Amsterdam, Centraal",Freilassing,"Amsterdam, Centraal",765.2063951860704,true
Freilassing,Dortmund Hbf,Freilassing,Dortmund Hbf,569.9139934274601,true
Freilassing,Hamburg Hbf,Freilassing,Hamburg Hbf,668.9465493189682,true
Freilassing,Nürnberg Hbf,Freilassing,Nürnberg Hbf,226.6601503332089,true
Freilassing,Ostbahnhof Gleis 6,Freilassing,Ostbahnhof Gleis 6,107.04615838981897,true
Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",139.98370445856744,true
Friedrichshafen Stadtbahnhof,Amstetten (Württ),Friedrichshafen Stadtbahnhof,Amstetten (Württ),107.06213929398375,true
Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,114.82601543062388,true
Friedrichshafen Stadtbahnhof,Badischer Bahnhof,Friedrichshafen Stadtbahnhof,Badischer Bahnhof,140.15198418763168,true
Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,118.28161592819013,true
Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,121.38700794167366,true
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,110.84626446052906,true
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,110.85570067737838,true
Friedrichshafen Stadtbahnhof,Giengen (Brenz),Friedrichshafen Stadtbahnhof,Giengen (Brenz),121.53951352696602,true
Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,114.45651731616572,true
Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,117.1727415081429,true
Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),124.95603460256758,true
Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,112.48129690822525,true
Friedrichshafen Stadtbahnhof,Langenau (Württ),Friedrichshafen Stadtbahnhof,Langenau (Württ),105.25188629786629,true
Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",134.07403493412627,true
Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,117.95562056455489,true
Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,117.30431409953151,true
Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,127.09165228131144,true
Friedrichshafen Stadtbahnhof,Sontheim (Brenz),Friedrichshafen Stadtbahnhof,Sontheim (Brenz),117.39090983186986,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,127.70068184663954,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,127.6925255299484,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,127.68739338295664,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,127.66453467505805,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,127.743137156131,true
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,127.69904458039777,true
Friedrichshafen Stadtbahnhof,Süßen Gleis 3,Friedrichshafen Stadtbahnhof,Süßen Gleis 3,116.56250554411737,true
Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,117.66853838969267,true
Friedrichshafen Stadtbahnhof,Westerstetten,Friedrichshafen Stadtbahnhof,Westerstetten,102.56489736166857,true
Gare de Abancourt,Gare de Douai,Gare de Abancourt,Gare de Douai,121.04214810077251,true
Gare de Abancourt,Gare de Lille Flandres,Gare de Abancourt,Gare de Lille Flandres,140.3480344821261,true
Gare de Achiet,Gare de Montérolier - Buchy,Gare de Achiet,Gare de Montérolier - Buchy,119.11196414056703,true
Gare de Achiet,Gare de Morgny,Gare de Achiet,Gare de Morgny,129.12585780649314,true
Gare de Achiet,Gare de Rouen Rive Droite,Gare de Achiet,Gare de Rouen Rive Droite,142.89633491237322,true
Gare de Achiet,Gare de Serqueux,Gare de Achiet,Gare de Serqueux,104.87112772965041,true
Gare de Albert,Gare de Longuerue - Vieux-Manoir,Gare de Albert,Gare de Longuerue - Vieux-Manoir,110.18241632096364,true
Gare de Albert,Gare de Montérolier - Buchy,Gare de Albert,Gare de Montérolier - Buchy,104.09191775509501,true
Gare de Albert,Gare de Morgny,Gare de Albert,Gare de Morgny,113.78884109993614,true
Gare de Albert,Gare de Rouen Rive Droite,Gare de Albert,Gare de Rouen Rive Droite,127.47731657982723,true
Gare de Alençon,Gare de Saint-Pierre-des-Corps,Gare de Alençon,Gare de Saint-Pierre-des-Corps,125.47063305884618,true
Gare de Alençon,Gare de Tours,Gare de Alençon,Gare de Tours,124.25069765639644,true
Gare de Amboise,Gare de Ancenis,Gare de Amboise,Gare de Ancenis,162.64896729222335,true
Gare de Amboise,Gare de Angers Saint-Laud,Gare de Amboise,Gare de Angers Saint-Laud,115.80121674819209,true
Gare de Amboise,Gare de Batz-sur-Mer,Gare de Amboise,Gare de Batz-sur-Mer,261.1530142980162,true
Gare de Amboise,Gare de La Baule les Pins,Gare de Amboise,Gare de La Baule les Pins,252.5605385309297,true
Gare de Amboise,Gare de La Baule-Escoublac,Gare de Amboise,Gare de La Baule-Escoublac,254.34389230247638,true
Gare de Amboise,Gare de Le Croisic,Gare de Amboise,Gare de Le Croisic,263.2133282109692,true
Gare de Amboise,Gare de Le Pouliguen,Gare de Amboise,Gare de Le Pouliguen,257.6991821862513,true
Gare de Amboise,Gare de Nantes,Gare de Amboise,Gare de Nantes,191.58577335839283,true
Gare de Amboise,Gare de Pornichet,Gare de Amboise,Gare de Pornichet,251.1785769460136,true
Gare de Amboise,Gare de Saint-Nazaire,Gare de Amboise,Gare de Saint-Nazaire,240.97028165950854,true
Gare de Amboise,Gare de Savenay,Gare de Amboise,Gare de Savenay,220.87491251494566,true
Gare de Amiens,Gare de Rouen Rive Droite,Gare de Amiens,Gare de Rouen Rive Droite,100.24579146241774,true
Gare de Amilly - Ouerray,Gare de Le Mans,Gare de Amilly - Ouerray,Gare de Le Mans,101.41508705719751,true
Gare de Ancenis,Gare de Amboise,Gare de Ancenis,Gare de Amboise,162.64896729222335,true
Gare de Ancenis,Gare de Beaugency,Gare de Ancenis,Gare de Beaugency,215.1726727797946,true
Gare de Ancenis,Gare de Blois - Chambord,Gare de Ancenis,Gare de Blois - Chambord,189.5211651066743,true
Gare de Ancenis,Gare de Cinq-Mars-la-Pile,Gare de Ancenis,Gare de Cinq-Mars-la-Pile,123.25149393041268,true
Gare de Ancenis,Gare de La Suze,Gare de Ancenis,Gare de La Suze,107.35304870450578,true
Gare de Ancenis,Gare de Langeais,Gare de Ancenis,Gare de Langeais,119.70830549731859,true
Gare de Ancenis,Gare de Le Croisic,Gare de Ancenis,Gare de Le Croisic,100.59212085489028,true
Gare de Ancenis,Gare de Le Mans,Gare de Ancenis,Gare de Le Mans,123.98774242632932,true
Gare de Ancenis,Gare de Mer,Gare de Ancenis,Gare de Mer,204.9269735280253,true
Gare de Ancenis,Gare de Meung-sur-Loire,Gare de Ancenis,Gare de Meung-sur-Loire,221.1646772361008,true
Gare de Ancenis,Gare de Onzain - Chaumont-sur-Loire,Gare de Ancenis,Gare de Onzain - Chaumont-sur-Loire,178.32767535961003,true
Gare de Ancenis,Gare de Orléans,Gare de Ancenis,Gare de Orléans,238.53537143257515,true
Gare de Ancenis,Gare de Port Boulet,Gare de Ancenis,Gare de Port Boulet,101.4199145437379,true
Gare de Ancenis,Gare de Saint-Pierre-des-Corps,Gare de Ancenis,Gare de Saint-Pierre-des-Corps,143.17104836412358,true
Gare de Ancenis,Gare de Tours,Gare de Ancenis,Gare de Tours,140.8606547853401,true
Gare de Angers Maître École,Gare de Batz-sur-Mer,Gare de Angers Maître École,Gare de Batz-sur-Mer,148.02054395011527,true
Gare de Angers Maître École,Gare de La Baule les Pins,Gare de Angers Maître École,Gare de La Baule les Pins,139.48190559676507,true
Gare de Angers Maître École,Gare de La Baule-Escoublac,Gare de Angers Maître École,Gare de La Baule-Escoublac,141.20777507702854,true
Gare de Angers Maître École,Gare de Le Croisic,Gare de Angers Maître École,Gare de Le Croisic,149.99580813538762,true
Gare de Angers Maître École,Gare de Le Pouliguen,Gare de Angers Maître École,Gare de Le Pouliguen,144.582719401939,true
Gare de Angers Maître École,Gare de Pornichet,Gare de Angers Maître École,Gare de Pornichet,138.22865640182744,true
Gare de Angers Maître École,Gare de Saint-Nazaire,Gare de Angers Maître École,Gare de Saint-Nazaire,127.9793953692838,true
Gare de Angers Maître École,Gare de Savenay,Gare de Angers Maître École,Gare de Savenay,107.4196073474612,true
Gare de Angers Saint-Laud,Gare de Amboise,Gare de Angers Saint-Laud,Gare de Amboise,115.80121674819209,true
Gare de Angers Saint-Laud,Gare de Batz-sur-Mer,Gare de Angers Saint-Laud,Gare de Batz-sur-Mer,146.17324467701118,true
Gare de Angers Saint-Laud,Gare de Beaugency,Gare de Angers Saint-Laud,Gare de Beaugency,167.26302364897745,true
Gare de Angers Saint-Laud,Gare de Blois - Chambord,Gare de Angers Saint-Laud,Gare de Blois - Chambord,141.83601158421044,true
Gare de Angers Saint-Laud,Gare de La Baule les Pins,Gare de Angers Saint-Laud,Gare de La Baule les Pins,137.6345007464922,true
Gare de Angers Saint-Laud,Gare de La Baule-Escoublac,Gare de Angers Saint-Laud,Gare de La Baule-Escoublac,139.3604489398111,true
Gare de Angers Saint-Laud,Gare de Le Croisic,Gare de Angers Saint-Laud,Gare de Le Croisic,148.14876860615473,true
Gare de Angers Saint-Laud,Gare de Le Pouliguen,Gare de Angers Saint-Laud,Gare de Le Pouliguen,142.7353749003057,true
Gare de Angers Saint-Laud,Gare de Mer,Gare de Angers Saint-Laud,Gare de Mer,157.03821353576552,true
Gare de Angers Saint-Laud,Gare de Meung-sur-Loire,Gare de Angers Saint-Laud,Gare de Meung-sur-Loire,173.27380497566878,true
Gare de Angers Saint-Laud,Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,Gare de Onzain - Chaumont-sur-Loire,131.0146559588578,true
Gare de Angers Saint-Laud,Gare de Orléans,Gare de Angers Saint-Laud,Gare de Orléans,190.6900933952656,true
Gare de Angers Saint-Laud,Gare de Pornichet,Gare de Angers Saint-Laud,Gare de Pornichet,136.38129542805925,true
Gare de Angers Saint-Laud,Gare de Rennes,Gare de Angers Saint-Laud,Gare de Rennes,109.53651231033768,true
Gare de Angers Saint-Laud,Gare de Saint-Nazaire,Gare de Angers Saint-Laud,Gare de Saint-Nazaire,126.13202788316381,true
Gare de Angers Saint-Laud,Gare de Savenay,Gare de Angers Saint-Laud,Gare de Savenay,105.57339467157422,true
Gare de Argentan,Gare de Château-du-Loir,Gare de Argentan,Gare de Château-du-Loir,121.78396072739858,true
Gare de Argentan,Gare de Dreux,Gare de Argentan,Gare de Dreux,102.34107538345451,true
Gare de Argentan,Gare de Folligny,Gare de Argentan,Gare de Folligny,101.75592653493315,true
Gare de Argentan,Gare de Granville,Gare de Argentan,Gare de Granville,114.98501701890441,true
Gare de Argentan,Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,Gare de Paris Montparnasse Hall 1 - 2,172.21991062098007,true
Gare de Argentan,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,Gare de Paris Montparnasse Vaugirard,172.21991062098007,true
Gare de Argentan,Gare de Saint-Pierre-des-Corps,Gare de Argentan,Gare de Saint-Pierre-des-Corps,160.34438310396112,true
Gare de Argentan,Gare de Tours,Gare de Argentan,Gare de Tours,159.17521391056027,true
Gare de Argentan,Gare de Versailles Chantiers,Gare de Argentan,Gare de Versailles Chantiers,158.51685489289568,true
Gare de Argentan,Gare de Écommoy,Gare de Argentan,Gare de Écommoy,103.93961295984138,true
Gare de Arras,Gare de Longuerue - Vieux-Manoir,Gare de Arras,Gare de Longuerue - Vieux-Manoir,134.8425159019506,true
Gare de Arras,Gare de Montérolier - Buchy,Gare de Arras,Gare de Montérolier - Buchy,128.35714774997408,true
Gare de Arras,Gare de Morgny,Gare de Arras,Gare de Morgny,138.79698613364403,true
Gare de Arras,Gare de Rouen Rive Droite,Gare de Arras,Gare de Rouen Rive Droite,152.59929710635038,true
Gare de Arras,Gare de Serqueux,Gare de Arras,Gare de Serqueux,114.83108083377346,true
Gare de Audrieu,Gare de Dol-de-Bretagne,Gare de Audrieu,Gare de Dol-de-Bretagne,112.73255503877326,true
Gare de Audrieu,Gare de Pontchaillou,Gare de Audrieu,Gare de Pontchaillou,146.14700544124057,true
Gare de Audrieu,Gare de Rennes,Gare de Audrieu,Gare de Rennes,146.82964317548848,true
Gare de Auffay,Gare de Paris Saint-Lazare,Gare de Auffay,Gare de Paris Saint-Lazare,128.9802551796741,true
Gare de Auray,Gare de Brest,Gare de Auray,Gare de Brest,135.32916459634853,true
Gare de Auray,Gare de Nantes,Gare de Auray,Gare de Nantes,121.05080006509671,true
Gare de Auray,Gare de Rennes,Gare de Auray,Gare de Rennes,109.54488132579172,true
Gare de Batz-sur-Mer,Gare de Amboise,Gare de Batz-sur-Mer,Gare de Amboise,261.1530142980162,true
Gare de Batz-sur-Mer,Gare de Angers Saint-Laud,Gare de Batz-sur-Mer,Gare de Angers Saint-Laud,146.17324467701118,true
Gare de Batz-sur-Mer,Gare de Beaugency,Gare de Batz-sur-Mer,Gare de Beaugency,313.0748992752962,true
Gare de Batz-sur-Mer,Gare de Blois - Chambord,Gare de Batz-sur-Mer,Gare de Blois - Chambord,287.9934341711524,true
Gare de Batz-sur-Mer,Gare de Le Mans,Gare de Batz-sur-Mer,Gare de Le Mans,215.3457541211755,true
Gare de Batz-sur-Mer,Gare de Mer,Gare de Batz-sur-Mer,Gare de Mer,303.0883601490261,true
Gare de Batz-sur-Mer,Gare de Meung-sur-Loire,Gare de Batz-sur-Mer,Gare de Meung-sur-Loire,318.84553684551776,true
Gare de Batz-sur-Mer,Gare de Onzain - Chaumont-sur-Loire,Gare de Batz-sur-Mer,Gare de Onzain - Chaumont-sur-Loire,276.88617123522573,true
Gare de Batz-sur-Mer,Gare de Orléans,Gare de Batz-sur-Mer,Gare de Orléans,335.9406990091849,true
Gare de Batz-sur-Mer,Gare de Sablé-sur-Sarthe,Gare de Batz-sur-Mer,Gare de Sablé-sur-Sarthe,172.0346254219354,true
Gare de Batz-sur-Mer,Gare de Saint-Pierre-des-Corps,Gare de Batz-sur-Mer,Gare de Saint-Pierre-des-Corps,241.60096499767744,true
Gare de Batz-sur-Mer,Gare de Saumur,Gare de Batz-sur-Mer,Gare de Saumur,181.62566427994855,true
Gare de Batz-sur-Mer,Gare de Tours,Gare de Batz-sur-Mer,Gare de Tours,239.302579261764,true
Gare de Bayeux,Gare de Dol-de-Bretagne,Gare de Bayeux,Gare de Dol-de-Bretagne,111.46122038792788,true
Gare de Bayeux,Gare de Mantes-la-Jolie,Gare de Bayeux,Gare de Mantes-la-Jolie,177.47328474790248,true
Gare de Bayeux,Gare de Paris Saint-Lazare,Gare de Bayeux,Gare de Paris Saint-Lazare,224.5249043032911,true
Gare de Bayeux,Gare de Pontchaillou,Gare de Bayeux,Gare de Pontchaillou,147.2886781142356,true
Gare de Bayeux,Gare de Rennes,Gare de Bayeux,Gare de Rennes,148.1016495413439,true
Gare de Bayeux,Gare de Évreux Normandie,Gare de Bayeux,Gare de Évreux Normandie,137.26494704218797,true
Gare de Beaugency,Gare de Ancenis,Gare de Beaugency,Gare de Ancenis,215.1726727797946,true
Gare de Beaugency,Gare de Angers Saint-Laud,Gare de Beaugency,Gare de Angers Saint-Laud,167.26302364897745,true
Gare de Beaugency,Gare de Batz-sur-Mer,Gare de Beaugency,Gare de Batz-sur-Mer,313.0748992752962,true
Gare de Beaugency,Gare de La Baule les Pins,Gare de Beaugency,Gare de La Baule les Pins,304.59931021641313,true
Gare de Beaugency,Gare de La Baule-Escoublac,Gare de Beaugency,Gare de La Baule-Escoublac,306.28112988529045,true
Gare de Beaugency,Gare de Le Croisic,Gare de Beaugency,Gare de Le Croisic,314.9773854616025,true
Gare de Beaugency,Gare de Le Pouliguen,Gare de Beaugency,Gare de Le Pouliguen,309.6591720040533,true
Gare de Beaugency,Gare de Nantes,Gare de Beaugency,Gare de Nantes,246.01434516349244,true
Gare de Beaugency,Gare de Pornichet,Gare de Beaugency,Gare de Pornichet,303.4236725879091,true
Gare de Beaugency,Gare de Saint-Nazaire,Gare de Beaugency,Gare de Saint-Nazaire,293.1813721314846,true
Gare de Beaugency,Gare de Saumur,Gare de Beaugency,Gare de Saumur,139.46681317824778,true
Gare de Beaugency,Gare de Savenay,Gare de Beaugency,Gare de Savenay,272.3611219267663,true
Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,115.43732443009819,true
Gare de Bernay,Gare de Carentan,Gare de Bernay,Gare de Carentan,135.871910000843,true
Gare de Bernay,Gare de Cherbourg,Gare de Bernay,Gare de Cherbourg,171.6726291417892,true
Gare de Bernay,Gare de Lison,Gare de Bernay,Gare de Lison,120.70099630863496,true
Gare de Bernay,Gare de Paris Saint-Lazare,Gare de Bernay,Gare de Paris Saint-Lazare,128.38102168807436,true
Gare de Bernay,Gare de Valognes,Gare de Bernay,Gare de Valognes,157.5277390640842,true
Gare de Blois - Chambord,Gare de Ancenis,Gare de Blois - Chambord,Gare de Ancenis,189.5211651066743,true
Gare de Blois - Chambord,Gare de Angers Saint-Laud,Gare de Blois - Chambord,Gare de Angers Saint-Laud,141.83601158421044,true
Gare de Blois - Chambord,Gare de Batz-sur-Mer,Gare de Blois - Chambord,Gare de Batz-sur-Mer,287.9934341711524,true
Gare de Blois - Chambord,Gare de La Baule les Pins,Gare de Blois - Chambord,Gare de La Baule les Pins,279.4424485986885,true
Gare de Blois - Chambord,Gare de La Baule-Escoublac,Gare de Blois - Chambord,Gare de La Baule-Escoublac,281.1789507720268,true
Gare de Blois - Chambord,Gare de Le Croisic,Gare de Blois - Chambord,Gare de Le Croisic,289.979510648645,true
Gare de Blois - Chambord,Gare de Le Pouliguen,Gare de Blois - Chambord,Gare de Le Pouliguen,284.55196765932897,true
Gare de Blois - Chambord,Gare de Nantes,Gare de Blois - Chambord,Gare de Nantes,219.524010470536,true
Gare de Blois - Chambord,Gare de Pornichet,Gare de Blois - Chambord,Gare de Pornichet,278.160049726904,true
Gare de Blois - Chambord,Gare de Saint-Nazaire,Gare de Blois - Chambord,Gare de Saint-Nazaire,267.9142743307845,true
Gare de Blois - Chambord,Gare de Saumur,Gare de Blois - Chambord,Gare de Saumur,110.69243451109666,true
Gare de Blois - Chambord,Gare de Savenay,Gare de Blois - Chambord,Gare de Savenay,247.40892619124398,true
Gare de Bournezeau,Gare de Langeais,Gare de Bournezeau,Gare de Langeais,141.78193767290085,true
Gare de Bournezeau,Gare de Saumur,Gare de Bournezeau,Gare de Saumur,108.49708676991699,true
Gare de Bournezeau,Gare de Tours,Gare de Bournezeau,Gare de Tours,163.8896610205006,true
Gare de Bressuire,Gare de Tours,Gare de Bressuire,Gare de Tours,108.8806970735048,true
Gare de Brest,Gare de Auray,Gare de Brest,Gare de Auray,135.32916459634853,true
Gare de Brest,Gare de Broons,Gare de Brest,Gare de Broons,165.93735854431398,true
Gare de Brest,Gare de Caulnes,Gare de Brest,Gare de Caulnes,172.21421823100502,true
Gare de Brest,Gare de Guingamp,Gare de Brest,Gare de Guingamp,100.31662573459633,true
Gare de Brest,Gare de Lamballe,Gare de Brest,Gare de Lamballe,145.52500813023016,true
Gare de Brest,Gare de Lorient,Gare de Brest,Gare de Lorient,108.58434775118924,true
Gare de Brest,Gare de Montauban-de-Bretagne,Gare de Brest,Gare de Montauban-de-Bretagne,180.93945967852852,true
Gare de Brest,Gare de Montfort-sur-Meu,Gare de Brest,Gare de Montfort-sur-Meu,189.38701469503158,true
Gare de Brest,Gare de Nantes,Gare de Brest,Gare de Nantes,255.09699050524605,true
Gare de Brest,Gare de Plestan,Gare de Brest,Gare de Plestan,150.47813031863896,true
Gare de Brest,Gare de Plénée-Jugon,Gare de Brest,Gare de Plénée-Jugon,156.98473343471306,true
Gare de Brest,Gare de Quédillac,Gare de Brest,Gare de Quédillac,173.35066631635277,true
Gare de Brest,Gare de Redon,Gare de Brest,Gare de Redon,195.8335571106044,true
Gare de Brest,Gare de Rennes,Gare de Brest,Gare de Rennes,210.2713901975119,true
Gare de Brest,Gare de Saint-Brieuc,Gare de Brest,Gare de Saint-Brieuc,127.21282621091527,true
Gare de Brest,Gare de Vannes,Gare de Brest,Gare de Vannes,151.5328576379902,true
Gare de Brest,Gare de Yffiniac,Gare de Brest,Gare de Yffiniac,135.17363818106392,true
Gare de Bretoncelles,Gare de Angers Maître École,Gare de Bretoncelles,Gare de Angers Maître École,150.96705304417296,true
Gare de Bretoncelles,Gare de Angers Saint-Laud,Gare de Bretoncelles,Gare de Angers Saint-Laud,152.42907944836756,true
Gare de Bretoncelles,Gare de Le Vieux Briollay,Gare de Bretoncelles,Gare de Le Vieux Briollay,139.9775589619674,true
Gare de Bretoncelles,Gare de Morannes,Gare de Bretoncelles,Gare de Morannes,124.20030825381046,true
Gare de Bretoncelles,Gare de Paris Montparnasse Hall 1 - 2,Gare de Bretoncelles,Gare de Paris Montparnasse Hall 1 - 2,114.34539804137968,true
