stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,platform_code
de:09180:69319:0:2,Krün Nord,47.50969047,11.27926468,,,de:09180:69319,
de:09182:13069,"Fischbachau, Birkensteinstraße",47.72018383,11.95177045,,1,,
de:09182:41971,Wendling,47.82760971,11.89835662,,1,,
de:09182:41971:0:1,Wendling,47.82747703,11.89838357,,,de:09182:41971,
de:09182:41971:0:2,Wendling,47.82765796,11.89830272,,,de:09182:41971,
de:09182:42812,"Darching, Bahnhof",47.87056855,11.77782067,,1,,
de:09182:42812:30:1,"Darching, Bahnhof",47.87028532,11.77761406,,,de:09182:42812,
de:09182:42812:30:2,"Darching, Bahnhof",47.87036366,11.77762305,,,de:09182:42812,
de:09182:43137,"Bad Wiessee, Auerstraße",47.72310877,11.71690592,,1,,
de:09182:43137:0:1,"Bad Wiessee, Auerstraße",47.72301812,11.71692388,,,de:09182:43137,
de:09182:43137:0:2,"Bad Wiessee, Auerstraße",47.72317524,11.71688795,,,de:09182:43137,
de:09182:43138,"Bad Wiessee, Breitenbach",47.7201113,11.71777728,,1,,
de:09182:43138:0:1,"Bad Wiessee, Breitenbach",47.72008109,11.71796593,,,de:09182:43138,
de:09182:43138:0:2,"Bad Wiessee, Breitenbach",47.72035909,11.71748084,,,de:09182:43138,
de:09182:43138:0:3,"Bad Wiessee, Breitenbach",47.71979704,11.71808271,,,de:09182:43138,
de:09182:43139,"Bad Wiessee, Jodbad",47.72004483,11.7227809,,1,,
de:09182:43139:0:1,"Bad Wiessee, Jodbad",47.7201113,11.72349057,,,de:09182:43139,
de:09182:43139:0:2,"Bad Wiessee, Jodbad",47.72001461,11.72196343,,,de:09182:43139,
de:09182:43140,"Bad Wiessee, Adrian-Stoop-Str.",47.71627358,11.72491889,,1,,
de:09182:43140:0:1,"Bad Wiessee, Adrian-Stoop-Str.",47.71612248,11.72508957,,,de:09182:43140,
de:09182:43140:0:2,"Bad Wiessee, Adrian-Stoop-Str.",47.71638237,11.72478414,,,de:09182:43140,
de:09182:43141,"Bad Wiessee, Kogelkopfstraße",47.71636424,11.72015782,,1,,
de:09182:43141:0:1,"Bad Wiessee, Kogelkopfstraße",47.71641863,11.72019375,,,de:09182:43141,
de:09182:43141:0:2,"Bad Wiessee, Kogelkopfstraße",47.7163038,11.72013985,,,de:09182:43141,
de:09182:43142,"Bad Wiessee, Lindenplatz",47.7124537,11.72552974,,1,,
de:09182:43142:0:1,"Bad Wiessee, Lindenplatz",47.71198829,11.72552974,,,de:09182:43142,
de:09182:43142:0:2,"Bad Wiessee, Lindenplatz",47.71264108,11.72535008,,,de:09182:43142,
de:09182:43144,"Bad Wiessee, Hotel Bussi Baby",47.70613699,11.72936555,,1,,
de:09182:43144:0:1,"Bad Wiessee, Hotel Bussi Baby",47.70615513,11.72961708,,,de:09182:43144,
de:09182:43144:0:2,"Bad Wiessee, Hotel Bussi Baby",47.70642111,11.72918589,,,de:09182:43144,
de:09182:43145,"Bad Wiessee, Abwinkl",47.70515164,11.73572562,,1,,
de:09182:43145:0:1,"Bad Wiessee, Abwinkl",47.70516373,11.73563579,,,de:09182:43145,
de:09182:43145:0:2,"Bad Wiessee, Abwinkl",47.70511537,11.73582444,,,de:09182:43145,
de:09182:43146,"Bad Wiessee, Krinner Hof",47.70257028,11.73222219,,1,,
de:09182:43146:0:1,"Bad Wiessee, Krinner Hof",47.7025461,11.73223117,,,de:09182:43146,
de:09182:43146:0:2,"Bad Wiessee, Krinner Hof",47.70260656,11.73218626,,,de:09182:43146,
de:09182:43147,"Bad Wiessee, Söllbach",47.70197782,11.72750604,,1,,
de:09182:43147:0:1,"Bad Wiessee, Söllbach",47.70177228,11.72767672,,,de:09182:43147,
de:09182:43147:0:2,"Bad Wiessee, Söllbach",47.70205037,11.72778451,,,de:09182:43147,
de:09182:43148,"Holz (Bad Wiessee), Bayersäge",47.73694561,11.71828932,,1,,
de:09182:43148:0:1,"Holz (Bad Wiessee), Bayersäge",47.73707248,11.71830729,,,de:09182:43148,
de:09182:43148:0:2,"Holz (Bad Wiessee), Bayersäge",47.73646833,11.71845102,,,de:09182:43148,
de:09182:43149,"Bad Wiessee, Spielbank",47.72607584,11.71789406,,1,,
de:09182:43149:0:1,"Bad Wiessee, Spielbank",47.72606375,11.71801983,,,de:09182:43149,
de:09182:43149:0:2,"Bad Wiessee, Spielbank",47.72607584,11.71777728,,,de:09182:43149,
de:09182:43151,"Bayrischzell, Bahnhof",47.67524362,12.01144553,,1,,
de:09182:43151:2:1,"Bayrischzell, Bahnhof",47.67505611,12.01162519,,,de:09182:43151,
de:09182:43165,"Geitau, Hotel Rote Wand",47.68921412,11.96163395,,1,,
de:09182:43165:0:1,"Geitau, Hotel Rote Wand",47.68919598,11.96161598,,,de:09182:43165,
de:09182:43165:0:2,"Geitau, Hotel Rote Wand",47.68926249,11.96166988,,,de:09182:43165,
de:09182:43167,Osterhofen Wendelsteinseilbahn,47.68749069,11.98093874,,1,,
de:09182:43167:0:1,Osterhofen Wendelsteinseilbahn,47.68749069,11.98093874,,,de:09182:43167,
de:09182:43168,"Osterhofen (Oberbay), Alpenhof",47.6840497,11.98940087,,1,,
de:09182:43168:0:1,"Osterhofen (Oberbay), Alpenhof",47.68401342,11.98943681,,,de:09182:43168,
de:09182:43168:0:2,"Osterhofen (Oberbay), Alpenhof",47.68411018,11.98932901,,,de:09182:43168,
de:09182:43170,"Fischbachau, Bahnhof",47.70593751,11.93321125,,1,,
de:09182:43170:30:1,"Fischbachau, Bahnhof",47.70590728,11.93320227,,,de:09182:43170,
de:09182:43171,"Fischbachau, Ort (Parkplatz)",47.72052226,11.95045891,,1,,
de:09182:43171:0:1,"Fischbachau, Birkensteinstraße",47.72018383,11.95177943,,,de:09182:13069,
de:09182:43171:0:3,"Fischbachau, Ort (Parkplatz)",47.7205283,11.95045891,,,de:09182:43171,
de:09182:43172,"Aurach, Abzw. Fischbachau",47.70315669,11.92465929,,1,,
de:09182:43172:0:1,"Aurach, Abzw. Fischbachau",47.70313856,11.92442573,,,de:09182:43172,
de:09182:43172:0:2,"Aurach, Abzw. Fischbachau",47.70315065,11.92511743,,,de:09182:43172,
de:09182:43173,"Aurach, Gasthof Mairhofer",47.70349523,11.92278181,,1,,
de:09182:43173:0:1,"Aurach, Gasthof Mairhofer",47.70338642,11.92296148,,,de:09182:43173,
de:09182:43173:0:2,"Aurach, Gasthof Mairhofer",47.70362219,11.92263808,,,de:09182:43173,
de:09182:43174,Birkenstein,47.71332408,11.96377194,,1,,
de:09182:43174:0:1,Birkenstein,47.71331803,11.96376296,,,de:09182:43174,
de:09182:43175,Salitersäge,47.76644992,11.92654575,,1,,
de:09182:43175:0:1,Salitersäge,47.76635331,11.92658169,,,de:09182:43175,
de:09182:43175:0:2,Salitersäge,47.76657068,11.92654575,,,de:09182:43175,
de:09182:43176,Dürnbach (Gem. Fischbachau),47.74597686,11.94958754,,1,,
de:09182:43176:0:1,Dürnbach (Gem. Fischbachau),47.74602518,11.94947076,,,de:09182:43176,
de:09182:43176:0:2,Dürnbach (Gem. Fischbachau),47.74592853,11.94968636,,,de:09182:43176,
de:09182:43177,Elbach (Gem. Fischbachau),47.74107783,11.95224655,,1,,
de:09182:43177:0:1,Elbach (Gem. Fischbachau),47.74107179,11.95217469,,,de:09182:43177,
de:09182:43177:0:2,Elbach (Gem. Fischbachau),47.74108991,11.95230944,,,de:09182:43177,
de:09182:43178,"Hundham, Funk",47.76119654,11.93214226,,1,,
de:09182:43178:0:1,"Hundham, Funk",47.76137166,11.9318548,,,de:09182:43178,
de:09182:43178:0:2,"Hundham, Funk",47.76098519,11.93286091,,,de:09182:43178,
de:09182:43179,Greisbach,47.75194447,11.94594936,,1,,
de:09182:43179:0:1,Greisbach,47.75180555,11.94590445,,,de:09182:43179,
de:09182:43179:0:2,Greisbach,47.75208338,11.94597631,,,de:09182:43179,
de:09182:43180,Hagnberg,47.7000674,11.93855623,,1,,
de:09182:43180:0:1,Hagnberg,47.70000694,11.93857419,,,de:09182:43180,
de:09182:43180:0:2,Hagnberg,47.7001339,11.93852928,,,de:09182:43180,
de:09182:43181,"Aurach, Aumoosstraße",47.70646947,11.92794713,,1,,
de:09182:43181:0:1,"Aurach, Aumoosstraße",47.70653597,11.92830645,,,de:09182:43181,
de:09182:43181:0:2,"Aurach, Aumoosstraße",47.70648156,11.9275878,,,de:09182:43181,
de:09182:43182,"Hundham, Marienplatz",47.758159,11.94010133,,1,,
de:09182:43182:0:1,"Hundham, Marienplatz",47.7581288,11.94011031,,,de:09182:43182,
de:09182:43182:0:2,"Hundham, Marienplatz",47.75823147,11.94012828,,,de:09182:43182,
de:09182:43183,"Hundham, Marktplatz",47.75599698,11.94373951,,1,,
de:09182:43183:0:1,"Hundham, Marktplatz",47.75590035,11.94367663,,,de:09182:43183,
de:09182:43183:0:2,"Hundham, Marktplatz",47.75611173,11.94377544,,,de:09182:43183,
de:09182:43184,"Fischbachau, Bergmühle",47.71645489,11.95907375,,1,,
de:09182:43184:0:1,"Fischbachau, Bergmühle",47.71641863,11.95901985,,,de:09182:43184,
de:09182:43184:0:2,"Fischbachau, Bergmühle",47.71652138,11.95910968,,,de:09182:43184,
de:09182:43185,Marbach,47.72542322,11.95237232,,1,,
de:09182:43185:0:1,Marbach,47.72550178,11.95235435,,,de:09182:43185,
de:09182:43185:0:2,Marbach,47.72535675,11.9523813,,,de:09182:43185,
de:09182:43186,"Fischbachau, Wolfsee",47.71198829,11.93936471,,1,,
de:09182:43186:0:1,"Fischbachau, Wolfsee",47.71223006,11.93958031,,,de:09182:43186,
de:09182:43186:0:2,"Fischbachau, Wolfsee",47.71169211,11.93908623,,,de:09182:43186,
de:09182:43187,"Fischbachau, Sandbichl",47.71569941,11.94376646,,1,,
de:09182:43187:0:1,"Fischbachau, Sandbichl",47.71571149,11.9439012,,,de:09182:43187,
de:09182:43187:0:2,"Fischbachau, Sandbichl",47.71566919,11.94352391,,,de:09182:43187,
de:09182:43188,"Fischbachau, Stauden",47.70818623,11.93179191,,1,,
de:09182:43188:0:1,"Fischbachau, Stauden",47.70803511,11.93166615,,,de:09182:43188,
de:09182:43188:0:2,"Fischbachau, Stauden",47.70807742,11.93136971,,,de:09182:43188,
de:09182:43188:0:3,"Fischbachau, Stauden",47.70802302,11.9325465,,,de:09182:43188,
de:09182:43188:0:4,"Fischbachau, Stauden",47.70795653,11.93250158,,,de:09182:43188,
de:09182:43189,Stög,47.73436583,11.95223757,,1,,
de:09182:43189:0:1,Stög,47.73444438,11.95212079,,,de:09182:43189,
de:09182:43189:0:2,Stög,47.73430542,11.9523274,,,de:09182:43189,
de:09182:43190,Cafe Winklstüberl,47.72947175,11.95308199,,1,,
de:09182:43190:0:1,Cafe Winklstüberl,47.72946571,11.95298317,,,de:09182:43190,
de:09182:43190:0:2,Cafe Winklstüberl,47.72947175,11.95316284,,,de:09182:43190,
de:09182:43191,Wörnsmühl,47.76885302,11.91183135,,1,,
de:09182:43191:0:1,Wörnsmühl,47.76881075,11.91162474,,,de:09182:43191,
de:09182:43191:0:2,Wörnsmühl,47.76893151,11.91214576,,,de:09182:43191,
de:09182:43192,"Gmund, Gasteig",47.75313429,11.73833972,,1,,
de:09182:43192:0:1,"Gmund, Gasteig",47.7531524,11.7384026,,,de:09182:43192,
de:09182:43192:0:2,"Gmund, Gasteig",47.75312825,11.73822294,,,de:09182:43192,
de:09182:43193,"Gmund, Bahnhof",47.75012043,11.73585138,,1,,
de:09182:43193:30:1,"Gmund, Bahnhof",47.75006607,11.73590528,,,de:09182:43193,
de:09182:43193:30:2,"Gmund, Bahnhof",47.75015667,11.73582444,,,de:09182:43193,
de:09182:43194,"Gmund, Parksiedlung",47.7485017,11.73089268,,1,,
de:09182:43194:0:1,"Gmund, Parksiedlung",47.74842922,11.73082082,,,de:09182:43194,
de:09182:43194:0:2,"Gmund, Parksiedlung",47.74855002,11.73087472,,,de:09182:43194,
de:09182:43195,"Gmund, Maximilian",47.74903927,11.73912125,,1,,
de:09182:43195:0:1,"Gmund, Maximilian",47.74899699,11.7392021,,,de:09182:43195,
de:09182:43195:0:2,"Gmund, Maximilian",47.74909967,11.73906735,,,de:09182:43195,
de:09182:43196,"Gmund, Tölzer Berg",47.75237329,11.72977877,,1,,
de:09182:43196:0:1,"Gmund, Tölzer Berg",47.75239745,11.73000335,,,de:09182:43196,
de:09182:43196:0:2,"Gmund, Tölzer Berg",47.75236725,11.72959013,,,de:09182:43196,
de:09182:43197,"Gmund, Hofbauer",47.73545939,11.73823192,,1,,
de:09182:43197:0:1,"Gmund, Hofbauer",47.73532043,11.73833073,,,de:09182:43197,
de:09182:43197:0:2,"Gmund, Hofbauer",47.73558022,11.73808819,,,de:09182:43197,
de:09182:43198,"Gmund, Kurstraße",47.74159735,11.73762107,,1,,
de:09182:43198:0:1,"Gmund, Kurstraße",47.74159735,11.73774683,,,de:09182:43198,
de:09182:43198:0:2,"Gmund, Kurstraße",47.74159131,11.7374953,,,de:09182:43198,
de:09182:43199,"Gmund, Seeglas",47.74336732,11.737657,,1,,
de:09182:43199:0:1,"Gmund, Seeglas",47.74322838,11.73775581,,,de:09182:43199,
de:09182:43199:0:2,"Gmund, Seeglas",47.74349417,11.73755818,,,de:09182:43199,
de:09182:43200,"Moosrain, Engl. Soldatenfriedhof",47.77816848,11.73479137,,1,,
de:09182:43200:0:1,"Moosrain, Engl. Soldatenfriedhof",47.77812019,11.73560884,,,de:09182:43200,
de:09182:43200:0:2,"Moosrain, Engl. Soldatenfriedhof",47.77823489,11.73453984,,,de:09182:43200,
de:09182:43201,Dürnbach,47.75847303,11.73530341,,1,,
de:09182:43201:0:1,Dürnbach,47.75858777,11.73536629,,,de:09182:43201,
de:09182:43201:0:2,Dürnbach,47.75799594,11.73535731,,,de:09182:43201,
de:09182:43202,Festenbach,47.76750053,11.74566997,,1,,
de:09182:43202:0:1,Festenbach,47.7674945,11.74577777,,,de:09182:43202,
de:09182:43202:0:2,Festenbach,47.76757903,11.74569692,,,de:09182:43202,
de:09182:43203,"Festenbach, Rummelsäge",47.77118959,11.75007172,,1,,
de:09182:43203:0:1,"Festenbach, Rummelsäge",47.77117751,11.75028731,,,de:09182:43203,
de:09182:43203:0:2,"Festenbach, Rummelsäge",47.77121374,11.7498651,,,de:09182:43203,
de:09182:43204,"Finsterwald, Ort",47.75338191,11.71846898,,1,,
de:09182:43204:0:1,"Finsterwald, Ort",47.75320072,11.71903492,,,de:09182:43204,
de:09182:43204:0:2,"Finsterwald, Ort",47.7535329,11.71801983,,,de:09182:43204,
de:09182:43205,Gasse (bei Ostin),47.74517951,11.74497827,,1,,
de:09182:43205:0:1,Gasse (bei Ostin),47.74510702,11.74497827,,,de:09182:43205,
de:09182:43205:0:2,Gasse (bei Ostin),47.74526408,11.7450142,,,de:09182:43205,
de:09182:43206,Kaltenbrunn b. Gmund,47.74571107,11.72348158,,1,,
de:09182:43206:0:1,Kaltenbrunn b. Gmund,47.74551778,11.72306836,,,de:09182:43206,
de:09182:43206:0:2,Kaltenbrunn b. Gmund,47.74588021,11.7236882,,,de:09182:43206,
de:09182:43207,Laffenthal,47.77705772,11.74715219,,1,,
de:09182:43207:0:1,Laffenthal,47.77701546,11.74717914,,,de:09182:43207,
de:09182:43207:0:2,Laffenthal,47.77709394,11.74718812,,,de:09182:43207,
de:09182:43209,"Moosrain, Ort",47.77054961,11.72393074,,1,,
de:09182:43209:0:1,"Moosrain, Ort",47.77073073,11.72398464,,,de:09182:43209,
de:09182:43209:0:2,"Moosrain, Ort",47.77021754,11.72389481,,,de:09182:43209,
de:09182:43210,"Moosrain, Kreuzstraße",47.77903776,11.7234726,,1,,
de:09182:43210:0:1,"Moosrain, Kreuzstraße",47.77921886,11.72356243,,,de:09182:43210,
de:09182:43210:0:2,"Moosrain, Kreuzstraße",47.7788627,11.72338277,,,de:09182:43210,
de:09182:43211,Ostin,47.74586209,11.76064489,,1,,
de:09182:43211:0:1,Ostin,47.74585001,11.76055506,,,de:09182:43211,
de:09182:43211:0:2,Ostin,47.74592853,11.76068082,,,de:09182:43211,
de:09182:43212,"St. Quirin, Bildungszentrum",47.73164092,11.74075619,,1,,
de:09182:43212:0:1,"St. Quirin, Bildungszentrum",47.73178593,11.74076517,,,de:09182:43212,
de:09182:43212:0:2,"St. Quirin, Bildungszentrum",47.7315382,11.74072924,,,de:09182:43212,
de:09182:43213,"St. Quirin, Kirche",47.72758046,11.74365774,,1,,
de:09182:43213:0:1,"St. Quirin, Kirche",47.72784029,11.74361283,,,de:09182:43213,
de:09182:43213:0:2,"St. Quirin, Kirche",47.72722999,11.74367571,,,de:09182:43213,
de:09182:43214,"Schuß (Lkr. MB), Oberschuß",47.75036807,11.78275243,,1,,
de:09182:43214:0:1,"Schuß (Lkr. MB), Oberschuß",47.75028955,11.78273446,,,de:09182:43214,
de:09182:43214:0:2,"Schuß (Lkr. MB), Oberschuß",47.75045263,11.78276141,,,de:09182:43214,
de:09182:43216,"Hausham, Nagelbach",47.75347854,11.82322153,,1,,
de:09182:43216:0:1,"Hausham, Nagelbach",47.75341211,11.82264661,,,de:09182:43216,
de:09182:43216:0:2,"Hausham, Nagelbach",47.75355706,11.82373357,,,de:09182:43216,
de:09182:43217,"Hausham, Bahnhof",47.75071235,11.83977748,,1,,
de:09182:43217:30:1,"Hausham, Bahnhof",47.75114118,11.83870848,,,de:09182:43217,
de:09182:43217:30:2,"Hausham, Bahnhof",47.75135861,11.83871747,,,de:09182:43217,
de:09182:43218,"Hausham, Nagelbach Siedlung",47.74934731,11.82117337,,1,,
de:09182:43218:0:1,"Hausham, Nagelbach Siedlung",47.74936543,11.82121829,,,de:09182:43218,
de:09182:43220,"Hausham, Rathausstraße",47.75937887,11.82818023,,1,,
de:09182:43220:0:1,"Hausham, Rathausstraße",47.75927017,11.82811735,,,de:09182:43220,
de:09182:43220:0:2,"Hausham, Rathausstraße",47.75947549,11.82821616,,,de:09182:43220,
de:09182:43221,"Hausham, Tegernseer Straße",47.75181763,11.83630998,,1,,
